,Frequency,Impedance,Phase,Real,Imaginary,Magnitude, 
410,81750.0,13505.098097517639,-47.490907069734746,50.8,-350.2,353.8661168106252,
411,81925.0,13470.358355232898,-47.15967611419086,52.2,-350.0,353.87424885978703,
412,82100.0,13431.896889813559,-47.71076693546452,51.6,-351.6,355.3692201673362,
413,82275.0,13442.80424123258,-47.66784441611776,51.8,-351.8,355.5955976430814,
414,82450.0,13412.463087698361,-47.5501798628161,53.2,-352.0,355.99940653337865,
415,82625.0,13420.61039461942,-47.65409268961668,53.6,-351.4,355.46504104296844,
416,82800.0,13421.854786270802,-47.8573586111835,53.4,-351.6,355.63266453583685,
417,82975.0,13379.254932491061,-47.890146435277714,54.2,-352.0,356.148894306876,
418,83150.0,13372.741222978959,-47.98936451937234,53.6,-352.8,356.85941587649074,
419,83325.0,13370.99709099226,-48.07995102810102,54.4,-352.2,356.3772475196912,
420,83500.0,13274.571664067718,-48.537970744856565,53.4,-353.4,357.4285152651356,
421,83675.0,13290.81389807208,-48.30473122966054,54.4,-354.6,358.7487565126448,
422,83850.0,13289.02749375188,-48.27558229310377,55.4,-354.4,358.70411856854116,
423,84025.0,13299.586026360023,-47.944244889068294,57.4,-353.8,358.4290064117794,
424,84200.0,13310.96428267506,-48.493922325040266,55.8,-354.4,358.76760679413377,
425,84375.0,13228.85658857934,-48.27831016092692,57.8,-355.6,360.26801288757844,
426,84550.0,13292.06166183904,-48.74535274213416,56.2,-355.0,359.42660794704636,
427,84725.0,13239.41906004104,-48.46432418829478,58.2,-355.6,360.33343685064057,
428,84900.0,13228.856694364338,-48.51452656820498,59.0,-356.0,360.85648116632035,
429,85075.0,13238.29416308298,-48.7093596421744,58.6,-355.2,360.0016389874718,
430,85250.0,13232.951208872599,-48.78039436495656,59.0,-355.2,360.0689315960642,
431,85425.0,13147.709850771362,-48.8609921647299,59.2,-356.8,361.6800987291208,
432,85600.0,13114.351742092462,-48.949315622813565,58.8,-357.8,362.60143034429115,
433,85775.0,13100.6958279046,-49.011318219009,59.8,-358.6,363.55304156969925,
434,85950.0,13134.888968911462,-48.615585138735014,62.8,-359.2,364.6560545785324,
435,86125.0,13075.3830344565,-48.97361891189536,61.6,-358.0,363.26526170951786,
436,86300.0,13114.24638324246,-49.298873972249254,61.0,-357.4,362.57046691099475,
437,86475.0,13075.76823754324,-49.71115547216016,58.2,-357.2,361.9420630940944,
438,86650.0,13027.98556244112,-49.65703755789168,59.2,-359.6,364.44406285635785,
439,86825.0,12969.732307523778,-49.60469465919764,60.0,-362.0,366.9391436626714,
440,87000.0,12960.47593673518,-49.42043247708686,62.0,-362.4,367.66782524534585,
441,87175.0,12950.56003811846,-49.12814046940648,66.0,-363.6,369.5440139177698,
442,87350.0,12973.26271441484,-49.12123801795808,66.8,-362.2,368.3093390743598,
443,87525.0,12976.48139585384,-49.47035454660836,66.0,-361.8,367.7725565272842,
444,87700.0,13028.64262245932,-49.37887039373572,66.6,-360.0,366.1103085050066,
445,87875.0,12957.57212589942,-49.727236058060704,64.6,-361.0,366.73796320403096,
446,88050.0,12854.63809240728,-49.51233608739088,65.4,-363.6,369.44142145725857,
447,88225.0,12923.77510242118,-49.63489536303006,67.2,-362.8,368.97499482034783,
448,88400.0,12883.16642400668,-49.847835552429174,68.6,-363.6,370.018733024797,
449,88575.0,12856.453264337859,-49.7267501206362,69.0,-363.6,370.0904401169182,
450,88750.0,12912.5025188807,-49.84460574422326,69.0,-362.8,369.30353193364334,
451,88925.0,12919.61479596586,-49.8863480432205,69.0,-362.4,368.9160428574696,
452,89100.0,12850.356114537219,-50.00602669241524,69.2,-364.0,370.51958467413414,
453,89275.0,12819.80937007198,-50.117970993837176,69.0,-364.2,370.6796880445574,
454,89450.0,12841.973684561859,-50.264452338134895,69.0,-364.4,370.875761263629,
455,89625.0,12800.48715295702,-50.158418557393325,70.2,-365.2,371.88719648401445,
456,89800.0,12794.323278405722,-50.44141987681784,64.6,-365.6,371.27903757314164,
457,89975.0,12783.30526177268,-50.3694158414196,71.2,-365.6,372.4701505967348,
458,90150.0,12765.19148491192,-50.347623561357764,72.4,-364.8,371.916858061241,
459,90325.0,12811.55576028398,-50.5084391613614,72.0,-366.0,373.01627701864345,
460,90500.0,12690.04890113154,-50.50098343317018,72.4,-367.2,374.27179671589363,
461,90675.0,12719.301809066841,-50.569106298958914,72.6,-366.8,373.9167050870214,
462,90850.0,12659.169609662258,-50.41949675736012,73.6,-368.6,375.87703454757485,
463,91025.0,12645.840937189281,-50.60730004206744,75.0,-369.2,376.743415570114,
464,91200.0,12633.898589437518,-50.45716653721526,76.6,-369.4,377.261016461745,
465,91375.0,12680.584163727579,-50.52983118712948,76.4,-368.2,376.0436242791876,
466,91550.0,12622.46890635256,-50.6198108716023,77.4,-369.0,377.03203652513383,
467,91725.0,12636.79180640936,-50.74468390579428,76.2,-369.0,376.786828444208,
468,91900.0,12589.105669034681,-50.99012796454548,77.2,-370.4,378.36234263730944,
469,92075.0,12633.246601547122,-50.83121953103174,78.2,-369.2,377.3917069872724,
470,92250.0,12576.36881544756,-50.750146282585725,80.0,-370.0,378.55134192444905,
471,92425.0,12556.67630937688,-50.90405332342884,80.0,-370.6,379.137559089416,
472,92600.0,12603.573669868521,-51.09283251843026,79.6,-369.6,378.0751836426544,
473,92775.0,12577.069348746681,-51.114009191840424,80.0,-369.6,378.15931852621304,
474,92950.0,12569.71087732894,-51.27299792655276,80.2,-369.6,378.2024500121126,
475,93125.0,12496.032162569021,-51.48486737238856,80.8,-371.4,380.0936448607872,
476,93300.0,12550.8614151431,-51.32397333417914,80.8,-370.6,379.3065979334574,
477,93475.0,12578.32552363044,-51.50487172935276,80.2,-371.0,379.57456557090603,
478,93650.0,12451.48878549354,-51.387764456349814,82.6,-372.4,381.4509267934648,
479,93825.0,12450.041274462279,-51.34281428828891,83.4,-373.0,382.2116442929828,
480,94000.0,12482.210270282081,-51.50960926211974,83.6,-371.6,380.8916654575326,
481,94175.0,12451.55024216686,-51.467331914976036,84.4,-372.2,381.64980887894023,
482,94350.0,12388.83926981214,-51.75221841942422,83.6,-374.0,383.23118181096277,
483,94525.0,12369.90597785632,-51.924787035149464,83.8,-374.4,383.66756549377203,
484,94700.0,12353.67785814502,-51.74859449271726,85.0,-375.2,384.7087754914586,
485,94875.0,12316.03987860354,-51.79133115402698,85.8,-376.8,386.448148573176,
486,95050.0,12327.713866569238,-51.658001548293484,87.8,-375.8,385.92110557948183,
487,95225.0,12339.3720486768,-51.75030437306344,88.0,-375.4,385.57679226876843,
488,95400.0,12382.275484622,-51.54988242932633,89.0,-373.8,384.251112871473,
489,95575.0,12322.552182700021,-51.81045300173167,89.0,-375.0,385.419404081507,
490,95750.0,12279.34916619212,-52.05042495930295,94.0,-375.0,386.6864172359939,
491,95925.0,12272.46824532048,-51.90776306236446,89.8,-377.4,387.94147081568383,
492,96100.0,12285.2906796299,-51.92595752979285,90.8,-376.6,387.3918054220742,
493,96275.0,12235.0244931934,-52.150618225905916,90.8,-376.6,387.39210140182956,
494,96450.0,12288.50092005592,-52.32619902859655,90.0,-376.2,386.81638683307904,
495,96625.0,12229.00526729676,-52.180451957182484,91.4,-377.8,388.69962599435223,
496,96800.0,12198.80189820784,-52.079175661438,93.2,-378.4,389.71021337098523,
497,96975.0,12270.3539455314,-52.27993016593623,92.8,-376.4,387.6762783864855,
498,97150.0,12129.8201204662,-52.506146848961336,92.6,-379.4,390.53918445150896,
499,97325.0,12202.086432285938,-52.380410598047945,94.2,-378.0,389.56186439794595,
500,97500.0,12167.50709172218,-52.51970727078282,94.2,-378.8,390.338677897456,
501,97675.0,12163.7698397246,-52.7843684223098,94.2,-379.6,391.1158239548458,
502,97850.0,12200.385088695639,-52.70822235204558,95.0,-378.4,390.144943363394,
503,98025.0,12074.97365761754,-52.471120841772326,97.8,-380.2,392.57833496933983,
504,98200.0,12111.45070112222,-52.87645870543726,95.4,-379.8,391.602684423582,
505,98375.0,12079.6605334007,-53.1023838587422,95.8,-382.0,393.83122975544643,
506,98550.0,12081.885751716341,-52.7950947904484,97.0,-381.0,393.1563025748502,
507,98725.0,12037.400918692758,-52.6557689490853,99.2,-382.0,394.6710218981896,
508,98900.0,12098.298856466881,-52.88786495397589,100.8,-379.8,392.9522696082834,
509,99075.0,11997.076143418299,-52.74981586204274,101.4,-382.6,395.8091538393404,
510,99250.0,12016.656047659959,-52.964237274176845,100.8,-381.6,394.6896054369264,
511,99425.0,12030.240447459058,-52.92661833098124,101.6,-380.6,393.92837780269923,
