,Frequency,Impedance,Phase,Real,Imaginary,Magnitude, 
342,69850.0,15230.7811635814,-45.526919391137604,10.8,-314.2,314.38797920762636,
343,70025.0,15205.612822624918,-45.62662689383796,11.2,-315.2,315.40114803815425,
344,70200.0,15200.75277207052,-45.5517251348073,11.4,-314.6,314.80908913985456,
345,70375.0,15176.413688537601,-45.67314735747645,12.6,-315.6,315.8530835970722,
346,70550.0,15165.026638560801,-45.85247283874752,12.8,-315.2,315.460575857073,
347,70725.0,15146.607514934101,-46.07934825977806,11.8,-315.4,315.62284734464555,
348,70900.0,15084.436212964618,-45.944461436012816,12.6,-316.2,316.4527004748112,
349,71075.0,14999.811600141058,-45.770366913635044,13.2,-317.0,317.29693594486946,
350,71250.0,15045.2184964291,-46.0455068298711,13.0,-318.0,318.2687236081582,
351,71425.0,14987.32880703436,-45.97949454803522,14.6,-319.0,319.3343365120734,
352,71600.0,15061.11902349044,-46.011924634757385,14.8,-318.4,318.74477916740506,
353,71775.0,15018.07979362844,-45.969542729224194,15.8,-318.6,318.9923643324576,
354,71950.0,14987.978023924219,-46.306257973705634,15.6,-319.6,319.9833731741116,
355,72125.0,14916.814568367781,-46.27998033962264,15.6,-320.4,320.78744169922675,
356,72300.0,14986.79562942072,-46.544554099152585,15.0,-319.0,319.3536333609676,
357,72475.0,14879.76045930584,-46.43632653285888,16.2,-320.8,321.2102632700658,
358,72650.0,14910.06087057018,-46.52843294315893,16.6,-320.2,320.63039797337643,
359,72825.0,14879.906965598679,-46.587174376474266,18.2,-321.4,321.927874647103,
360,73000.0,14817.472941801301,-46.74171277045694,17.2,-321.6,322.0627549239268,
361,73175.0,14857.73499349168,-46.92478436977788,16.8,-322.0,322.44243358565143,
362,73350.0,14816.713148677081,-46.62639278245098,18.8,-321.6,322.1541349734502,
363,73525.0,14836.85491916812,-46.92303546714942,17.8,-322.0,322.49186156371644,
364,73700.0,14824.84640378908,-47.00770497558054,17.8,-322.8,323.2936624328578,
365,73875.0,14825.306076533321,-47.07847358233416,18.6,-322.6,323.137338100339,
366,74050.0,14797.248341325801,-47.10618224552726,18.0,-323.2,323.70150184588636,
367,74225.0,14769.75804328782,-47.13545714427006,19.8,-323.4,324.0088996144794,
368,74400.0,14758.29119538022,-47.27716459532336,20.2,-324.0,324.6313555259936,
369,74575.0,14758.276598292441,-47.449948787119865,19.0,-323.8,324.359212449904,
370,74750.0,14674.429102573438,-47.565591028888264,19.2,-325.0,325.567616520413,
371,74925.0,14701.409672110141,-47.795889573673975,18.8,-325.0,325.5459936307002,
372,75100.0,14666.59586968464,-47.55839346364168,21.4,-326.0,326.706150321393,
373,75275.0,14618.58585128272,-47.653542553123444,21.2,-326.4,327.089868489719,
374,75450.0,14552.69019258254,-47.732879014802,21.6,-327.2,327.9189634233902,
375,75625.0,14512.84306718398,-47.55268758628996,22.2,-328.0,328.75244376140245,
376,75800.0,14563.964233136718,-47.90095080049772,21.8,-327.8,328.5258245609528,
377,75975.0,14607.51790750426,-47.877541967101436,22.6,-326.6,327.3826190048778,
378,76150.0,14545.653841593401,-47.91921701370122,23.2,-327.8,328.6213224905468,
379,76325.0,14551.020060962881,-48.16697200401226,23.0,-327.6,328.4075652812968,
380,76500.0,14476.57888626056,-48.24615689459235,22.2,-328.8,329.55628831677416,
381,76675.0,14489.492775501541,-48.049771158927896,24.0,-329.2,330.0743360642032,
382,76850.0,14465.016552424899,-48.5341246560166,22.2,-330.0,330.773804156772,
383,77025.0,14465.906225564118,-48.21221012669226,24.6,-329.4,330.31982971711005,
384,77200.0,14397.36362384444,-48.37204112661466,24.8,-330.6,331.53089560675505,
385,77375.0,14437.793880789779,-48.45058658920686,25.0,-330.0,330.94960508411117,
386,77550.0,14335.947610030842,-48.702144777278384,25.0,-331.8,332.7430262989268,
387,77725.0,14359.139483330879,-48.510410708096245,25.8,-331.4,332.4036354464372,
388,77900.0,14525.6342002798,-48.57771325408522,26.4,-330.2,331.2699643280874,
389,78075.0,14327.555980176741,-48.737510470282814,27.0,-332.4,333.49623791283705,
390,78250.0,14284.350826680398,-48.780418339662084,26.4,-332.4,333.45060261182863,
391,78425.0,14302.253091541399,-48.6429340047351,27.4,-332.2,333.3297514949996,
392,78600.0,14277.886816126158,-48.763203732556896,28.2,-333.4,334.591269081044,
393,78775.0,14292.788572080119,-49.095192073113594,27.2,-333.8,334.9186158783742,
394,78950.0,14247.114429750898,-48.98346691654358,28.0,-333.8,334.97291081719857,
395,79125.0,14203.051749045739,-49.12272976829666,28.0,-335.2,336.3692008909074,
396,79300.0,14257.6285808215,-49.27728279258758,27.0,-334.0,335.0931274643912,
397,79475.0,14164.50156479894,-49.083148524068875,29.8,-336.2,337.5203275856302,
398,79650.0,14199.40894238028,-49.309675159208055,29.2,-334.8,336.076280511454,
399,79825.0,14224.111515740742,-49.11215849060788,30.2,-335.6,336.96329286032835,
400,80000.0,14112.77333024162,-49.224414580073905,30.2,-339.0,340.36377935420177,
401,80175.0,14131.9008148183,-49.4012004542806,30.8,-336.6,338.007767797809,
402,80350.0,14118.13357568768,-49.615363653671096,30.8,-337.4,338.8043305753482,
403,80525.0,14117.28811001438,-49.57544013575776,31.8,-337.2,338.6998580871878,
404,80700.0,14143.67527003742,-49.504090112714444,32.4,-336.8,338.361846080649,
405,80875.0,14068.57974078014,-50.101245620180336,30.4,-337.8,339.17159510251815,
406,81050.0,14020.350434028722,-49.93082695342396,31.2,-339.6,341.0378447734166,
407,81225.0,13982.276804463181,-49.78497162280614,33.2,-340.0,341.6212789738396,
408,81400.0,13986.48906493586,-49.6600292872211,34.2,-339.6,341.3187866628892,
409,81575.0,13994.03142881486,-49.82749510786202,34.2,-339.6,341.31960315678435,
410,81750.0,14007.32079929306,-49.89014329800674,34.8,-339.4,341.17976697992435,
411,81925.0,13966.164524440643,-49.925982604328304,34.0,-339.6,341.3006348256432,
412,82100.0,13947.48666355628,-50.12310784736858,35.4,-340.4,342.23607596878367,
413,82275.0,13899.52634220488,-50.00182849086086,36.2,-342.0,343.9107479884216,
414,82450.0,13847.198177856,-49.951093400010905,37.2,-342.8,344.81620711549976,
415,82625.0,13887.430884577881,-49.97563624596116,38.0,-341.4,343.5098581348378,
416,82800.0,13920.67081388396,-50.16427867819782,37.8,-340.8,342.89163525213974,
417,82975.0,13836.79597630054,-50.20792667222124,38.6,-342.2,344.37150183004013,
418,83150.0,13793.121808996939,-50.22077157132152,38.6,-343.8,345.9677019649984,
419,83325.0,13865.6380621424,-50.5792445686877,37.6,-341.6,343.6643963971124,
420,83500.0,13775.92527901176,-50.6622306062196,38.8,-342.2,344.41600111941904,
421,83675.0,13757.61355183814,-50.598543664730855,38.8,-344.4,346.5795810474276,
422,83850.0,13751.18116481432,-50.633929643204944,39.4,-344.4,346.6488869656764,
423,84025.0,13754.4406428335,-50.4723315290353,40.4,-344.2,346.593156530084,
424,84200.0,13784.927297869359,-50.6451295458219,41.0,-344.0,346.4366132860661,
425,84375.0,13726.505177014162,-50.76206409715044,40.8,-344.8,347.20627452626684,
426,84550.0,13730.694780832258,-50.807622539177636,42.0,-345.4,347.94799720145903,
427,84725.0,13730.1972671642,-50.94886938586118,41.2,-345.0,347.4522946731658,
428,84900.0,13712.972921729579,-50.76301349860511,43.4,-345.4,348.116783416695,
429,85075.0,13700.007986487279,-50.97689401662996,43.0,-345.2,347.86786950369117,
430,85250.0,13677.6119119642,-51.254095898057884,42.2,-345.8,348.36755814993137,
431,85425.0,13614.6782272504,-51.441016929285084,41.6,-346.8,349.287531053807,
432,85600.0,13594.13883289054,-51.287398930908466,42.6,-347.2,349.80769469437,
433,85775.0,13537.84848697324,-51.49085775828199,42.8,-349.2,351.8155558041468,
434,85950.0,13632.150667590622,-51.1425840041823,45.2,-348.4,351.337045656995,
435,86125.0,13509.2562270503,-51.514925465513116,44.2,-348.8,351.5936496944234,
436,86300.0,13584.028161043901,-51.696837109418745,44.4,-347.2,350.0320513455278,
437,86475.0,13563.107629335078,-52.04641369969249,42.0,-346.4,348.9541188075274,
438,86650.0,13466.28912027858,-51.80307607813419,44.2,-349.8,352.584921813867,
439,86825.0,13396.980178937,-51.77057769972536,44.8,-352.4,355.236458469102,
440,87000.0,13372.765384725597,-51.77644426674392,45.6,-353.4,356.33085677814637,
441,87175.0,13411.643732577499,-51.45865394515566,49.4,-353.4,356.8379537750122,
442,87350.0,13408.55533939094,-51.4729419655752,50.2,-352.8,356.35468276561585,
443,87525.0,13464.05689252,-51.79686047132994,49.4,-351.0,354.46092064211496,
444,87700.0,13426.808061391459,-51.86725457723346,49.4,-351.8,355.25273483415936,
445,87875.0,13327.224319503439,-51.78008096739656,50.2,-353.0,356.5563060029976,
446,88050.0,13220.4392129357,-52.32206370416301,46.2,-356.2,359.1927539129932,
447,88225.0,13331.64416971368,-51.89846455946546,51.2,-354.0,357.68554436339366,
448,88400.0,13345.88002183462,-52.19308592784554,51.8,-353.4,357.1850541524998,
449,88575.0,13282.19609257202,-52.09278868946078,52.2,-354.4,358.2250240194238,
450,88750.0,13333.823613593198,-52.22021365208426,52.2,-353.8,357.6334182795944,
451,88925.0,13332.309971067638,-52.2052836755953,52.6,-353.6,357.49635185152704,
452,89100.0,13309.374283929781,-52.47691424469743,51.6,-354.0,357.7411957738036,
453,89275.0,13227.93928846042,-52.45838047067557,52.4,-355.4,359.2438223943092,
454,89450.0,13222.03366666816,-52.42882370985318,53.6,-356.2,360.21107064677335,
455,89625.0,13218.19158919144,-52.35069771861672,54.4,-356.0,360.132853949443,
456,89800.0,13047.74037748008,-52.8933980441184,48.0,-360.6,363.856739968218,
457,89975.0,13197.320346662022,-52.652913764660454,54.8,-356.6,360.78808654728743,
458,90150.0,13097.524597270942,-52.55689952924746,56.8,-358.0,362.47943734742483,
459,90325.0,13205.43440064202,-53.247634348517124,52.8,-358.0,361.88256823493697,
460,90500.0,13136.50747062866,-52.96850606824398,54.6,-357.4,361.5479138419088,
461,90675.0,13076.335241659839,-52.93922734169006,55.8,-359.4,363.707861457449,
462,90850.0,13028.79588140056,-52.79618642470308,56.6,-360.8,365.2137311496088,
463,91025.0,13025.818054391819,-52.83979322668498,58.8,-361.0,365.7583516528374,
464,91200.0,13078.235369121961,-52.822983314002315,59.2,-359.6,364.4410415849656,
465,91375.0,13052.168072243,-52.640747206465036,61.0,-360.2,365.32869531933864,
466,91550.0,13046.72082224766,-52.99828168877279,60.0,-359.8,364.76901364359406,
467,91725.0,13007.32945136518,-53.073564955473515,59.4,-361.2,366.05254283063204,
468,91900.0,13062.75623482952,-53.22774435647558,60.4,-359.6,364.638774757049,
469,92075.0,12995.13808618074,-53.06048006274606,62.0,-361.6,366.87804568062955,
470,92250.0,12988.042757768739,-53.14863805034067,62.4,-361.2,366.55224094452996,
471,92425.0,12957.591662009798,-53.2432919654295,62.8,-362.0,367.4077023324734,
472,92600.0,12993.7129851681,-53.291098218388775,63.4,-361.2,366.7235892674924,
473,92775.0,12968.06773492968,-53.340896913598286,63.6,-361.2,366.75697467614134,
474,92950.0,12937.852523396139,-53.64347231410504,63.0,-362.0,367.4415121740818,
475,93125.0,12880.884057896681,-54.015576689958856,62.4,-363.4,368.7285316611448,
476,93300.0,12881.131488264638,-53.65118925791306,64.0,-364.0,369.5835979712892,
477,93475.0,12910.92503313052,-53.38990158095934,66.2,-363.8,369.7827277858948,
478,93650.0,12852.58044302318,-53.60583767234872,66.0,-363.6,369.54424009385195,
479,93825.0,12854.42297662924,-53.802234930783435,65.2,-364.4,370.1877596546966,
480,94000.0,12834.33335907544,-53.83218156145076,66.6,-364.4,370.43742978001717,
481,94175.0,12850.206248497818,-53.90013635771779,66.4,-363.8,369.8102515612988,
482,94350.0,12768.091928947339,-54.00336697918842,66.8,-365.8,371.8496340291446,
483,94525.0,12723.67488616428,-54.25692776428916,66.6,-367.0,372.99625885671423,
484,94700.0,12732.92602760194,-54.01594339008716,68.0,-367.0,373.2474459895298,
485,94875.0,12672.654061960322,-53.722706176864776,71.0,-368.8,375.5743193111306,
486,95050.0,12726.0612522187,-53.828635484483655,71.2,-367.0,373.8441594930362,
487,95225.0,12710.484496103702,-54.071380091911976,70.6,-367.6,374.31860661133805,
488,95400.0,12738.63148955384,-53.921971233228305,71.4,-366.6,373.4914350399468,
489,95575.0,12706.874945839538,-54.086215168767545,71.8,-366.8,373.7620309626368,
490,95750.0,12526.111008902239,-54.61309486973538,75.6,-371.2,378.96147041570237,
491,95925.0,12711.19627148632,-54.08389842357398,72.8,-367.4,374.5475157929146,
492,96100.0,12686.59619415466,-54.44656343070968,71.8,-368.2,375.1391945221032,
493,96275.0,12579.535462873002,-54.34847705102858,74.2,-369.4,376.7813857623534,
494,96450.0,12622.496584570641,-54.571694676311935,73.2,-369.4,376.5839261837526,
495,96625.0,12576.63947688642,-54.45958087716546,74.2,-370.6,377.9589103162864,
496,96800.0,12537.53075826758,-54.44530894997141,75.4,-371.6,379.173599666092,
497,96975.0,12582.872005638419,-54.43889878259796,76.6,-370.2,378.0491512503998,
498,97150.0,12543.91599358194,-54.67317466264992,75.6,-370.0,377.6498512987608,
499,97325.0,12533.369843620141,-54.53657981758298,77.8,-371.2,379.265832538853,
500,97500.0,12530.81862035754,-54.82504955684978,76.6,-371.2,379.0227277855022,
501,97675.0,12543.6906359116,-55.038006620653825,76.8,-371.4,379.26168806108524,
502,97850.0,12561.88125472024,-54.92212415022426,78.0,-370.8,378.9155353077972,
503,98025.0,12450.392440711741,-54.73865951571647,80.2,-372.2,380.74662351541895,
504,98200.0,12497.000661025899,-54.961311889111606,79.0,-371.2,379.5171988562688,
505,98375.0,12463.836809954239,-55.204874879767786,79.2,-373.4,381.7090467857612,
506,98550.0,12436.51170141518,-55.08032892064788,79.4,-373.6,381.9469961180672,
507,98725.0,12365.65101213262,-55.07217224230794,80.8,-375.6,384.1950067425732,
508,98900.0,12319.448424770879,-54.99563428606634,85.2,-376.4,385.9280583305602,
509,99075.0,12348.128879747941,-55.067807586432934,83.4,-375.4,384.5537862681598,
510,99250.0,12360.56046021692,-55.1154592386867,84.0,-374.4,383.7082257962418,
511,99425.0,12337.55031515758,-55.36301922370278,83.2,-375.0,384.12033073274563,
