,Frequency,Impedance,Phase,Real,Imaginary,Magnitude, 
409,81575.0,13245.842328500139,-46.0321312720604,59.8,-355.6,360.5938319596672,
410,81750.0,13249.42085663508,-46.10463954197978,60.4,-355.6,360.6935532954656,
411,81925.0,13221.55353399048,-46.12953361620133,59.6,-355.6,360.5632221259712,
412,82100.0,13216.701849140361,-46.36799846452628,60.8,-356.0,361.155775547662,
413,82275.0,13198.577673047479,-46.34781330887044,61.0,-357.0,362.1754363192,
414,82450.0,13202.174658931739,-46.3685664659773,61.4,-356.4,361.6541034011034,
415,82625.0,13147.351750140559,-46.392193976030406,62.6,-357.4,362.84417918126184,
416,82800.0,13163.572639246438,-46.58427235621592,62.4,-357.2,362.6115965019952,
417,82975.0,13093.958170412101,-46.48234118668394,64.2,-358.2,363.9089529731918,
418,83150.0,13136.56232006292,-46.509965252157414,63.8,-357.6,363.253236520769,
419,83325.0,13124.366281261162,-46.89982431308634,62.8,-357.6,363.0731458515866,
420,83500.0,12961.689443544341,-47.030167030927196,64.2,-360.4,366.0742814901516,
421,83675.0,13044.53060642886,-46.87846821796172,64.4,-359.8,365.520809633966,
422,83850.0,13046.9882448967,-46.97574271218482,64.6,-359.6,365.35685009627775,
423,84025.0,13016.956103183862,-46.7759100817317,66.0,-360.2,366.2039181911946,
424,84200.0,13044.7004968104,-47.15008574336947,65.4,-360.2,366.091012374961,
425,84375.0,13015.935031456558,-47.15795081256739,65.8,-360.2,366.1609290677608,
426,84550.0,13027.231778495321,-47.24450863930052,66.8,-360.6,366.737963635502,
427,84725.0,12975.34675441038,-47.16486749171166,67.6,-361.4,367.6697846796378,
428,84900.0,13006.40676080008,-47.18435039522852,68.4,-360.6,367.030475464264,
429,85075.0,12983.32254864276,-47.30645337502946,68.6,-360.6,367.06844639978056,
430,85250.0,12990.22740473934,-47.49597472704504,68.2,-360.4,366.7976329279974,
431,85425.0,12933.71435670288,-47.68725886305102,67.6,-361.4,367.6686566724787,
432,85600.0,12867.6500045244,-47.646934708647656,68.2,-363.2,369.5519343360768,
433,85775.0,12874.76038147846,-47.69794058846973,69.2,-363.4,369.9316586216464,
434,85950.0,12936.56975928652,-47.66915654446236,69.8,-363.6,370.2457879822952,
435,86125.0,12869.94325974644,-47.67589326916273,70.8,-362.2,369.05631013041204,
436,86300.0,12849.65340200366,-47.95415550148006,70.8,-363.2,370.03741666378966,
437,86475.0,12805.93505034452,-47.98573398474706,70.4,-362.8,369.59161246884423,
438,86650.0,12767.05340279498,-48.281280223898975,69.2,-365.4,371.8957504769238,
439,86825.0,12737.854729955601,-48.21704222710842,70.0,-367.0,373.61766191252,
440,87000.0,12726.288602199502,-48.01174445655768,72.2,-367.4,374.4331014940758,
441,87175.0,12748.290039701042,-48.016660826957626,74.2,-368.0,375.4079541193968,
442,87350.0,12735.694583422559,-47.883565485848116,76.0,-367.4,375.178934170352,
443,87525.0,12783.1082724788,-48.12549064024785,75.6,-365.6,373.33622396344816,
444,87700.0,12771.24569371506,-48.21377944685686,75.4,-365.8,373.49193168242016,
445,87875.0,12660.7939787364,-48.22246773813118,75.8,-367.6,375.3337734660084,
446,88050.0,12587.7550958267,-47.864442116687734,77.4,-369.2,377.24040167052635,
447,88225.0,12681.980409768279,-48.28053922371622,77.2,-368.0,376.0112046625686,
448,88400.0,12701.87277551868,-48.47227942085884,78.4,-367.0,375.28326667795056,
449,88575.0,12648.46510738632,-48.50434510435358,78.0,-368.0,376.1763092052356,
450,88750.0,12697.3674697329,-48.50107714813574,78.8,-367.2,375.56057006911743,
451,88925.0,12671.78658388514,-48.44661623335425,79.6,-367.6,376.124841598995,
452,89100.0,12653.827258669418,-48.58829231949128,79.4,-367.8,376.2738876652176,
453,89275.0,12629.263017671541,-48.66424410634432,79.4,-367.8,376.27637517032383,
454,89450.0,12608.921467366561,-48.78973874782362,79.8,-369.2,377.725990326977,
455,89625.0,12579.16466420956,-48.92739476558328,79.4,-370.0,378.42584476211624,
456,89800.0,12478.49348332696,-48.82701447767359,76.8,-372.6,380.5645064124836,
457,89975.0,12565.175532890658,-48.92295590740572,81.8,-370.0,378.93580295402796,
458,90150.0,12502.03301086988,-48.97856441852542,82.8,-370.6,379.7394449507782,
459,90325.0,12515.120640519921,-49.14580214717258,82.6,-372.8,381.84355986752723,
460,90500.0,12523.79697053936,-49.26063871476525,81.4,-370.4,379.24126337498876,
461,90675.0,12484.9607684462,-49.3335978615737,82.0,-372.0,380.930439844337,
462,90850.0,12447.2495384807,-49.2020499442345,82.8,-373.2,382.275807562204,
463,91025.0,12431.866810707099,-49.09087893726736,86.2,-373.4,383.2227277481762,
464,91200.0,12443.76838402706,-49.16527955829564,86.2,-373.2,383.0284570224902,
465,91375.0,12496.93775829386,-49.134347005600816,86.6,-371.6,381.5592759993624,
466,91550.0,12437.94793971354,-49.32299379700274,87.0,-372.6,382.6227283508882,
467,91725.0,12415.829432925899,-49.23830817340228,87.4,-373.4,383.492987337704,
468,91900.0,12430.03642303322,-49.64024897507362,87.0,-373.2,383.2076795331442,
469,92075.0,12417.48654863552,-49.723943376183186,86.8,-374.0,383.942586279436,
470,92250.0,12393.353427216081,-49.3702131822654,90.2,-373.4,384.14114421828197,
471,92425.0,12360.034060471478,-49.63331565276091,89.6,-374.6,385.1675100855102,
472,92600.0,12385.77151692774,-49.6873728128765,90.2,-374.0,384.72392699373535,
473,92775.0,12360.9748626606,-49.73871264445354,90.4,-374.0,384.7712301306914,
474,92950.0,12352.133189165601,-49.86942331484744,90.8,-374.0,384.86530829368337,
475,93125.0,12303.399466413399,-50.27874668317284,90.0,-375.4,386.0472144320312,
476,93300.0,12344.83087299404,-50.00551721120341,90.8,-374.8,385.6434080723056,
477,93475.0,12373.526960958,-49.847798337087205,92.4,-374.6,385.8327421713046,
478,93650.0,12246.92187792536,-50.07931518408048,92.6,-376.6,387.818933820449,
479,93825.0,12276.12018281066,-50.12559464259557,92.6,-376.4,387.62690339805323,
480,94000.0,12279.161791693,-50.261051764940305,93.2,-375.8,387.1856197299548,
481,94175.0,12249.132900944762,-50.34355351914782,93.2,-376.6,387.961272987479,
482,94350.0,12216.2270376834,-50.5378714329132,92.8,-377.4,388.6455480897488,
483,94525.0,12206.81256446066,-50.52043400859696,94.2,-377.2,388.787660614451,
484,94700.0,12173.83188631508,-50.519703579059836,94.4,-378.8,390.38645704323557,
485,94875.0,12159.797323368459,-50.391337368636435,96.2,-379.4,391.41128850680826,
486,95050.0,12136.594896756102,-50.360990819735065,97.8,-379.6,391.997457274719,
487,95225.0,12153.75200480116,-50.4453693038727,98.0,-379.0,391.4657073103488,
488,95400.0,12132.53416883002,-50.41080740057863,98.4,-379.6,392.1497455398906,
489,95575.0,12112.69720894642,-50.65751384204846,98.2,-379.6,392.0964782495001,
490,95750.0,11901.687888851298,-51.84691786570907,98.4,-386.4,398.840416372134,
491,95925.0,12119.528955253822,-50.725999317029064,98.8,-380.2,392.838467329213,
492,96100.0,12114.733580251419,-50.67422286519236,100.4,-379.8,392.8468914344964,
493,96275.0,12053.503239562899,-51.03370578225502,99.6,-380.4,393.2244298273398,
494,96450.0,12078.03696075884,-51.03165681089996,100.2,-380.6,393.57115874386983,
495,96625.0,12054.927728300021,-50.84899415131959,101.6,-381.0,394.3149278757192,
496,96800.0,12032.14934123324,-50.89359268533702,102.4,-381.6,395.1019013058628,
497,96975.0,12046.628531949162,-51.00895282844024,103.0,-381.2,394.8767045698344,
498,97150.0,12002.555838881759,-50.76196706763908,105.2,-380.4,394.6825070222396,
499,97325.0,12010.758797834202,-51.10855711389528,104.2,-381.8,395.76537132311705,
500,97500.0,11997.479144598741,-51.16335339008249,104.6,-381.8,395.8696816673866,
501,97675.0,12019.945239002698,-51.33756986030056,105.0,-381.6,395.7886147291936,
502,97850.0,11990.686949836261,-51.34375982883127,105.8,-382.6,396.9639640408048,
503,98025.0,11940.291432307718,-51.530625545779536,105.2,-382.8,396.99460973507996,
504,98200.0,11930.556350184599,-51.541517755200516,105.8,-383.2,397.539034665023,
505,98375.0,11937.211539810538,-51.87531346065528,105.2,-384.4,398.5375605587906,
506,98550.0,11866.4711067689,-51.396508333989956,108.2,-385.4,400.3016032511608,
507,98725.0,11855.031222564958,-51.51931204808358,108.4,-385.8,400.74215654744705,
508,98900.0,11789.52068383662,-51.74426039053695,111.2,-387.6,403.24316257612463,
509,99075.0,11826.74244794872,-51.51489963422766,111.2,-385.8,401.50622552329025,
510,99250.0,11841.72930927276,-51.55256962427562,111.8,-384.6,400.52096534348186,
511,99425.0,11845.19435837906,-51.67560978959864,111.6,-384.2,400.0820529413728,
